Image_Folder,Type,Type_encoded
samples/train_images/40.5949827081_-124.201500164.png,CAFOs,0
samples/train_images/44.03105_-92.30103.png,CAFOs,0
samples/train_images/36.35368564_-76.46014229.png,CAFOs,0
samples/train_images/43.91023391_-91.90174571.png,CAFOs,0
samples/train_images/35.47597301_-78.07890349.png,CAFOs,0
samples/train_images/34.95715839_-78.01889588.png,CAFOs,0
samples/train_images/44.74996388_-95.11661423.png,CAFOs,0
samples/train_images/43.87072758_-95.88316708.png,CAFOs,0
samples/train_images/45.87420498_-93.43449309.png,CAFOs,0
samples/train_images/34.79280819_-77.92813865.png,CAFOs,0
samples/train_images/44.27937169_-92.86895776.png,CAFOs,0
samples/train_images/40.550042_-86.299272.png,CAFOs,0
samples/train_images/35.93824394_-80.90931756.png,CAFOs,0
samples/train_images/43.53504_-95.02078.png,CAFOs,0
samples/train_images/44.02143116_-92.06933001.png,CAFOs,0
samples/train_images/44.50109228_-96.27065665.png,CAFOs,0
samples/train_images/45.61393177_-94.50514851.png,CAFOs,0
samples/train_images/38.3542501069_-122.951897987.png,CAFOs,0
samples/train_images/43.51627_-93.11371.png,CAFOs,0
samples/train_images/34.0078388321_-117.605740701.png,CAFOs,0
samples/train_images/43.96712_-92.3985.png,CAFOs,0
samples/train_images/45.65512_-95.59581.png,CAFOs,0
samples/train_images/43.77166_-94.38389.png,CAFOs,0
samples/train_images/36.7370372951_-119.978844463.png,CAFOs,0
samples/train_images/33.562222_-85.345556.png,CAFOs,0
samples/train_images/34.3809_-86.45375.png,CAFOs,0
samples/train_images/37.4173535535_-120.890308328.png,CAFOs,0
samples/train_images/43.88381607_-92.4518026.png,CAFOs,0
samples/train_images/35.13064728_-80.16995556.png,CAFOs,0
samples/train_images/43.9071158_-92.6962997.png,CAFOs,0
samples/train_images/31.537552_-85.58294.png,CAFOs,0
samples/train_images/44.43462033_-92.6012283.png,CAFOs,0
samples/train_images/40.380216_-85.559655.png,CAFOs,0
samples/train_images/45.50149457_-94.78921551.png,CAFOs,0
samples/train_images/42.6886_-85.4841.png,CAFOs,0
samples/train_images/44.16740141_-94.75434014.png,CAFOs,0
samples/train_images/35.808867_-81.08100513.png,CAFOs,0
samples/train_images/43.57389194_-94.60403376.png,CAFOs,0
samples/train_images/44.61124044_-92.90444297.png,CAFOs,0
samples/train_images/34.43901244_-79.16168367.png,CAFOs,0
samples/train_images/37.3880439999_-120.833037.png,CAFOs,0
samples/train_images/43.85595518_-91.85178274.png,CAFOs,0
samples/train_images/44.70842_-94.28773.png,CAFOs,0
samples/train_images/43.57574791_-91.41973921.png,CAFOs,0
samples/train_images/45.1354086241586_-94.7420409286104.png,CAFOs,0
samples/train_images/44.38795792_-96.19207693.png,CAFOs,0
samples/train_images/45.74903598_-95.18217786.png,CAFOs,0
samples/train_images/44.3372014_-94.41049363.png,CAFOs,0
samples/train_images/45.38353094_-95.63518822.png,CAFOs,0
samples/train_images/44.42620029_-94.74828507.png,CAFOs,0
samples/train_images/44.84708_-93.70023.png,CAFOs,0
samples/train_images/45.98228337_-93.34438947.png,CAFOs,0
samples/train_images/44.40362_-94.51217.png,CAFOs,0
samples/train_images/36.28756855_-80.92169894.png,CAFOs,0
samples/train_images/43.91032835_-93.89576408.png,CAFOs,0
samples/train_images/46.485863_-95.230209.png,CAFOs,0
samples/train_images/44.50443433_-93.43941072.png,CAFOs,0
samples/train_images/45.74241229_-95.46015139.png,CAFOs,0
samples/train_images/43.93832915_-96.1656366.png,CAFOs,0
samples/train_images/35.31762511_-77.35042414.png,CAFOs,0
samples/train_images/43.85726336_-94.93964093.png,CAFOs,0
samples/train_images/37.7059779415_-121.24031387.png,CAFOs,0
samples/train_images/43.85020706_-91.90100822.png,CAFOs,0
samples/train_images/37.6636369997_-120.845719.png,CAFOs,0
samples/train_images/43.99169443_-94.7801965.png,CAFOs,0
samples/train_images/36.3325359998_-119.566921.png,CAFOs,0
samples/train_images/44.15325164_-93.49396747.png,CAFOs,0
samples/train_images/44.13747186_-96.13288299.png,CAFOs,0
samples/train_images/44.11896534_-92.67987545.png,CAFOs,0
samples/train_images/45.38876_-95.29449.png,CAFOs,0
samples/train_images/36.03525139_-77.55310737.png,CAFOs,0
samples/train_images/46.23943189_-95.07571529.png,CAFOs,0
samples/train_images/43.50257_-94.51358.png,CAFOs,0
samples/train_images/44.01261_-91.876783.png,CAFOs,0
samples/train_images/44.33170944_-94.42598749.png,CAFOs,0
samples/train_images/43.99046129_-95.96533191.png,CAFOs,0
samples/train_images/34.7947012_-79.64630757.png,CAFOs,0
samples/train_images/34.516667_-87.4275.png,CAFOs,0
samples/train_images/45.77121004_-95.19678696.png,CAFOs,0
samples/train_images/46.32512_-95.81168.png,CAFOs,0
samples/train_images/34.866473_-86.893449.png,CAFOs,0
samples/train_images/46.12218_-94.90057.png,CAFOs,0
samples/train_images/43.4922_-84.6065.png,CAFOs,0
samples/train_images/43.99450914_-93.10406456.png,CAFOs,0
samples/train_images/44.2583_-94.29353.png,CAFOs,0
samples/train_images/41.058972_-85.765408.png,CAFOs,0
samples/train_images/36.2395917985_-119.297454135.png,CAFOs,0
samples/train_images/45.48552_-95.90044.png,CAFOs,0
samples/train_images/38.7450353_-75.981791.png,CAFOs,0
samples/train_images/46.55358_-95.67321.png,CAFOs,0
samples/train_images/39.226549_-76.1424904.png,CAFOs,0
samples/train_images/35.80276651_-77.13916751.png,CAFOs,0
samples/train_images/45.70730055_-94.85879295.png,CAFOs,0
samples/train_images/44.30491793_-92.39826188.png,CAFOs,0
samples/train_images/44.03320612_-91.90680218.png,CAFOs,0
samples/train_images/43.84561_-91.39232.png,CAFOs,0
samples/train_images/45.88481408_-94.78979067.png,CAFOs,0
samples/train_images/43.8718854_-96.05077558.png,CAFOs,0
samples/train_images/43.62477339_-96.23668973.png,CAFOs,0
samples/train_images/43.76244_-93.6329.png,CAFOs,0
samples/train_images/46.04756823_-94.81523188.png,CAFOs,0
samples/train_images/43.6085_-93.37166.png,CAFOs,0
samples/train_images/44.7379_-94.21289.png,CAFOs,0
samples/train_images/43.91698731_-94.69094588.png,CAFOs,0
samples/train_images/38.7069159_-75.8210492.png,CAFOs,0
samples/train_images/41.052195_-85.738043.png,CAFOs,0
samples/train_images/43.60246845_-96.24727116.png,CAFOs,0
samples/train_images/44.26229404_-94.62006941.png,CAFOs,0
samples/train_images/46.08579_-95.30181.png,CAFOs,0
samples/train_images/43.5219911_-91.48936278.png,CAFOs,0
samples/train_images/32.9582679954_-115.321554634.png,CAFOs,0
samples/train_images/43.60047093_-93.31620508.png,CAFOs,0
samples/train_images/40.5975772884_-124.290461078.png,CAFOs,0
samples/train_images/43.85434081_-91.87418658.png,CAFOs,0
samples/train_images/44.63875_-94.47618.png,CAFOs,0
samples/train_images/34.74374473_-77.70075539.png,CAFOs,0
samples/train_images/35.38237309_-77.82927935.png,CAFOs,0
samples/train_images/44.449638_-95.7280206.png,CAFOs,0
samples/train_images/46.18202795_-94.81733487.png,CAFOs,0
samples/train_images/45.18941217_-94.44747727.png,CAFOs,0
samples/train_images/44.00988154_-96.38381573.png,CAFOs,0
samples/train_images/45.1871009_-94.87316513.png,CAFOs,0
samples/train_images/45.64894_-94.93385.png,CAFOs,0
samples/train_images/45.8414302_-95.05727364.png,CAFOs,0
samples/train_images/46.78390443_-95.42953788.png,CAFOs,0
samples/train_images/44.18308984_-96.45155743.png,CAFOs,0
samples/train_images/44.04257471_-93.78101138.png,CAFOs,0
samples/train_images/43.76508398_-96.09371443.png,CAFOs,0
samples/train_images/37.4788219998_-120.895683.png,CAFOs,0
samples/train_images/45.52459723_-94.92090517.png,CAFOs,0
samples/train_images/36.3755576233_-119.840768611.png,CAFOs,0
samples/train_images/34.89155734_-78.0871992.png,CAFOs,0
samples/train_images/44.13555376_-93.41044504.png,CAFOs,0
samples/train_images/44.05982564_-96.11885161.png,CAFOs,0
samples/train_images/44.36417698_-96.28383138.png,CAFOs,0
samples/train_images/43.5002_-93.30429.png,CAFOs,0
samples/train_images/45.41718152_-94.72100385.png,CAFOs,0
samples/train_images/43.75263_-91.45147.png,CAFOs,0
samples/train_images/44.58772925_-93.38129826.png,CAFOs,0
samples/train_images/36.2118560548_-119.485119518.png,CAFOs,0
samples/train_images/43.62602149_-96.31155986.png,CAFOs,0
samples/train_images/39.26333_-85.244455.png,CAFOs,0
samples/train_images/43.60267287_-92.33422535.png,CAFOs,0
samples/train_images/43.80513471_-92.54627844.png,CAFOs,0
samples/train_images/43.153105_-85.98018.png,CAFOs,0
samples/train_images/44.85486767_-94.03832367.png,CAFOs,0
samples/train_images/45.49854174_-94.89126448.png,CAFOs,0
samples/train_images/43.91271107_-95.60660871.png,CAFOs,0
samples/train_images/45.6636437_-94.56521213.png,CAFOs,0
samples/train_images/43.65420296_-95.17412321.png,CAFOs,0
samples/train_images/43.8293387_-93.31544413.png,CAFOs,0
samples/train_images/46.6437364_-95.43308672.png,CAFOs,0
samples/train_images/44.238971_-96.377749.png,CAFOs,0
samples/train_images/43.97839091_-95.68181053.png,CAFOs,0
samples/train_images/44.14094557_-91.9122249.png,CAFOs,0
samples/train_images/44.02292107_-93.63292818.png,CAFOs,0
samples/train_images/44.54035426_-95.69222185.png,CAFOs,0
samples/train_images/43.93350395_-91.65020046.png,CAFOs,0
samples/train_images/44.10727844_-94.32284218.png,CAFOs,0
samples/train_images/43.93760107_-91.62109424.png,CAFOs,0
samples/train_images/46.70644_-95.36323.png,CAFOs,0
samples/train_images/46.05149_-95.61479.png,CAFOs,0
samples/train_images/44.0122_-95.646122.png,CAFOs,0
samples/train_images/44.41744164_-92.70301463.png,CAFOs,0
samples/train_images/43.66744413_-94.53119266.png,CAFOs,0
samples/train_images/41.64681317_-85.66027164.png,CAFOs,0
samples/train_images/35.0207246_-77.80732173.png,CAFOs,0
samples/train_images/34.95278725_-77.83642154.png,CAFOs,0
samples/train_images/34.46427_-85.7486.png,CAFOs,0
samples/train_images/44.25182649_-92.68485561.png,CAFOs,0
samples/train_images/46.10697004_-96.24793949.png,CAFOs,0
samples/train_images/43.78679222_-96.26994063.png,CAFOs,0
samples/train_images/44.97900532_-93.7183274.png,CAFOs,0
samples/train_images/44.40254_-92.41513.png,CAFOs,0
samples/train_images/39.6926239997_-122.218794.png,CAFOs,0
samples/train_images/44.7030882_-93.53057888.png,CAFOs,0
samples/train_images/46.114778_-95.509358.png,CAFOs,0
samples/train_images/43.51559898_-94.43486958.png,CAFOs,0
samples/train_images/46.23320054_-93.51603608.png,CAFOs,0
samples/train_images/35.12917058_-78.41253059.png,CAFOs,0
samples/train_images/36.651796747_-93.787527948.png,CAFOs,0
samples/train_images/36.2357419_-76.76451865.png,CAFOs,0
samples/train_images/44.30642_-92.79677.png,CAFOs,0
samples/train_images/45.76567_-94.89539.png,CAFOs,0
samples/train_images/38.3379319128_-121.266252263.png,CAFOs,0
samples/train_images/44.41998314_-94.56829216.png,CAFOs,0
samples/train_images/40.646612_-87.381649.png,CAFOs,0
samples/train_images/43.57131084_-91.46376895.png,CAFOs,0
samples/train_images/44.67561_-95.50556.png,CAFOs,0
samples/train_images/44.02803226_-93.60856356.png,CAFOs,0
samples/train_images/33.37525_-85.74124.png,CAFOs,0
samples/train_images/33.57023_-86.34426.png,CAFOs,0
samples/train_images/43.79703304_-94.05171234.png,CAFOs,0
samples/train_images/45.65878593_-94.89041072.png,CAFOs,0
samples/train_images/40.496033_-85.389094.png,CAFOs,0
samples/train_images/36.2247630004_-119.385741.png,CAFOs,0
samples/train_images/43.94885437_-93.79752612.png,CAFOs,0
samples/train_images/46.58856_-96.18824.png,CAFOs,0
samples/train_images/37.3957130002_-120.839232.png,CAFOs,0
samples/train_images/43.53255_-95.30794.png,CAFOs,0
samples/train_images/45.50594097_-92.80431293.png,CAFOs,0
samples/train_images/44.73830821_-94.7737318.png,CAFOs,0
samples/train_images/44.530672_-94.824376.png,CAFOs,0
samples/train_images/45.613877_-94.677475.png,CAFOs,0
samples/train_images/44.31371544_-96.43206989.png,CAFOs,0
samples/train_images/44.19725_-95.92405.png,CAFOs,0
samples/train_images/44.35131161_-96.38608563.png,CAFOs,0
samples/train_images/34.71040059_-78.0841716.png,CAFOs,0
samples/train_images/31.410902_-85.487599.png,CAFOs,0
samples/train_images/44.45254763_-96.38587728.png,CAFOs,0
samples/train_images/44.13594027_-94.75504902.png,CAFOs,0
samples/train_images/46.58369_-96.51129.png,CAFOs,0
samples/train_images/38.3652884_-75.2550387.png,CAFOs,0
samples/train_images/45.232125_-94.70805.png,CAFOs,0
samples/train_images/43.82025952_-92.0658094.png,CAFOs,0
samples/train_images/44.16383_-92.09122.png,CAFOs,0
samples/train_images/44.89168155_-93.91183174.png,CAFOs,0
samples/train_images/35.08638077_-77.87566006.png,CAFOs,0
samples/train_images/40.379059_-87.414465.png,CAFOs,0
samples/train_images/43.96192097_-94.36532535.png,CAFOs,0
samples/train_images/45.53241633_-94.64424399.png,CAFOs,0
samples/train_images/35.87339212_-80.78222186.png,CAFOs,0
samples/train_images/45.77689738_-93.71761.png,CAFOs,0
samples/train_images/44.75098_-93.97638.png,CAFOs,0
samples/train_images/45.97995082_-94.8701074.png,CAFOs,0
samples/train_images/43.97247806_-94.26064951.png,CAFOs,0
samples/train_images/44.48077565_-92.63135302.png,CAFOs,0
samples/train_images/40.196912_-76.487016.png,CAFOs,0
samples/train_images/38.3657109996_-121.450019.png,CAFOs,0
samples/train_images/43.54889965_-94.37550663.png,CAFOs,0
samples/train_images/45.86678833_-93.95391167.png,CAFOs,0
samples/train_images/44.2027573_-92.202567.png,CAFOs,0
samples/train_images/34.067238_-86.173112.png,CAFOs,0
samples/train_images/43.67824512_-96.39079683.png,CAFOs,0
samples/train_images/45.7824552_-94.70585378.png,CAFOs,0
samples/train_images/35.8049014_-77.43456585.png,CAFOs,0
samples/train_images/44.63264_-94.31775.png,CAFOs,0
samples/train_images/45.88450121_-94.70760121.png,CAFOs,0
samples/train_images/46.78524_-96.19539.png,CAFOs,0
samples/train_images/43.92053_-96.05507.png,CAFOs,0
samples/train_images/37.4828929996_-120.790863.png,CAFOs,0
samples/train_images/43.96823_-91.83419.png,CAFOs,0
samples/train_images/43.73058_-92.19133.png,CAFOs,0
samples/train_images/44.16102884_-93.16993365.png,CAFOs,0
samples/train_images/41.339282_-85.514705.png,CAFOs,0
samples/train_images/43.81308_-93.23071.png,CAFOs,0
samples/train_images/31.311457_-85.511139.png,CAFOs,0
samples/train_images/35.01150156_-78.12696798.png,CAFOs,0
samples/train_images/45.51656998_-94.55553707.png,CAFOs,0
samples/train_images/36.2339914833_-119.230730872.png,CAFOs,0
samples/train_images/44.395179_-94.5503.png,CAFOs,0
samples/train_images/44.50647_-95.32571.png,CAFOs,0
samples/train_images/43.64675_-94.62177.png,CAFOs,0
samples/train_images/36.31604887_-80.96003595.png,CAFOs,0
samples/train_images/34.87589697_-77.80552451.png,CAFOs,0
samples/train_images/44.53591898_-94.80727052.png,CAFOs,0
samples/train_images/38.0405869611_-122.980419544.png,CAFOs,0
samples/train_images/45.53154783_-95.85269057.png,CAFOs,0
samples/train_images/41.88258_-85.51132.png,CAFOs,0
samples/train_images/43.62343_-92.75012.png,CAFOs,0
samples/train_images/43.63960093_-94.8661716.png,CAFOs,0
samples/train_images/43.885184_-96.082577.png,CAFOs,0
samples/train_images/43.91374481_-94.54703421.png,CAFOs,0
samples/train_images/43.94064915_-96.00565172.png,CAFOs,0
samples/train_images/38.0640036_-75.6582214.png,CAFOs,0
samples/train_images/43.95425_-95.84953.png,CAFOs,0
samples/train_images/44.017352_-92.179512.png,CAFOs,0
samples/train_images/45.67683891_-94.56983962.png,CAFOs,0
samples/train_images/45.10432778_-95.79976773.png,CAFOs,0
samples/train_images/36.34314163_-77.42564172.png,CAFOs,0
samples/train_images/43.61202763_-92.00892201.png,CAFOs,0
samples/train_images/35.06288664_-77.99124089.png,CAFOs,0
samples/train_images/41.572435_-85.481647.png,CAFOs,0
samples/train_images/43.94949042_-91.72247279.png,CAFOs,0
samples/train_images/45.11909_-96.41149.png,CAFOs,0
samples/train_images/35.1178811_-78.36880874.png,CAFOs,0
samples/train_images/45.71787031_-95.67808891.png,CAFOs,0
samples/train_images/44.95876643_-94.00335407.png,CAFOs,0
samples/train_images/44.71592_-94.6742.png,CAFOs,0
samples/train_images/45.17897882_-94.27598963.png,CAFOs,0
samples/train_images/40.896207_-86.911764.png,CAFOs,0
samples/train_images/43.79163574_-95.73473583.png,CAFOs,0
samples/train_images/37.1885393422_-121.002464739.png,CAFOs,0
samples/train_images/44.921704_-96.28023.png,CAFOs,0
samples/train_images/43.61312472_-94.69738646.png,CAFOs,0
samples/train_images/35.1304729_-78.01888508.png,CAFOs,0
samples/train_images/44.450531_-96.26409624.png,CAFOs,0
samples/train_images/33.9816805908_-117.595702029.png,CAFOs,0
samples/train_images/45.45527881_-94.89069668.png,CAFOs,0
samples/train_images/43.84873_-92.26139.png,CAFOs,0
samples/train_images/43.72172351_-95.61448199.png,CAFOs,0
samples/train_images/43.78251_-94.63348.png,CAFOs,0
samples/train_images/35.00063425_-78.4511703.png,CAFOs,0
samples/train_images/44.124987_-95.849015.png,CAFOs,0
samples/train_images/35.47592315_-81.6469358.png,CAFOs,0
samples/train_images/44.95056981_-95.15455447.png,CAFOs,0
samples/train_images/43.84749_-93.05062.png,CAFOs,0
samples/train_images/45.12492825_-96.07891411.png,CAFOs,0
samples/train_images/34.88082987_-77.70209571.png,CAFOs,0
samples/train_images/36.4009398132_-119.81820605.png,CAFOs,0
samples/train_images/43.90964_-94.82698.png,CAFOs,0
samples/train_images/45.85072657_-94.59772186.png,CAFOs,0
samples/train_images/48.70443181_-96.51555215.png,CAFOs,0
samples/train_images/38.816088095_-93.591194219.png,CAFOs,0
samples/train_images/45.72353857_-94.3445257.png,CAFOs,0
samples/train_images/44.47478_-92.59242.png,CAFOs,0
samples/train_images/45.982_-95.50006.png,CAFOs,0
samples/train_images/44.9259892517338_-95.122801401439.png,CAFOs,0
samples/train_images/44.17669597_-93.62192471.png,CAFOs,0
samples/train_images/45.187078_-95.584439.png,CAFOs,0
samples/train_images/33.472222_-86.084444.png,CAFOs,0
samples/train_images/43.896575_-84.683625.png,CAFOs,0
samples/train_images/45.73376368_-94.81599682.png,CAFOs,0
samples/train_images/38.7516695_-75.8900734.png,CAFOs,0
samples/train_images/45.986994099586_-94.0794015768268.png,CAFOs,0
samples/train_images/44.7082507_-92.80761926.png,CAFOs,0
samples/train_images/38.0454033022647_-75.6788310105942.png,CAFOs,0
samples/train_images/34.84042739_-77.77294242.png,CAFOs,0
samples/train_images/35.206164_-119.178012.png,CAFOs,0
samples/train_images/43.6455963_-95.83286963.png,CAFOs,0
samples/train_images/43.90278326_-92.98375991.png,CAFOs,0
samples/train_images/39.601287_-85.40136.png,CAFOs,0
samples/train_images/45.18388_-96.41718.png,CAFOs,0
samples/train_images/35.2881202_-81.38978966.png,CAFOs,0
samples/train_images/44.1876199_-94.50728525.png,CAFOs,0
samples/train_images/34.52616224_-77.59367592.png,CAFOs,0
samples/train_images/31.685_-85.546389.png,CAFOs,0
samples/train_images/34.94782686_-79.27295592.png,CAFOs,0
samples/train_images/40.372865_-84.919869.png,CAFOs,0
samples/train_images/36.22548557_-81.04311136.png,CAFOs,0
samples/train_images/45.11408_-94.04353.png,CAFOs,0
samples/train_images/38.2529929996_-121.27447.png,CAFOs,0
samples/train_images/43.96466796_-92.63906777.png,CAFOs,0
samples/train_images/43.929008_-94.887023.png,CAFOs,0
samples/train_images/43.5866_-91.41119.png,CAFOs,0
samples/train_images/45.09369_-94.02931.png,CAFOs,0
samples/train_images/39.0561813_-75.8878327.png,CAFOs,0
samples/train_images/44.60381244_-96.15711075.png,CAFOs,0
samples/train_images/44.30776889_-96.25706186.png,CAFOs,0
samples/train_images/46.1131524_-94.66350656.png,CAFOs,0
samples/train_images/44.42454416_-92.57056905.png,CAFOs,0
samples/train_images/45.851251_-93.96875.png,CAFOs,0
samples/train_images/45.96512_-93.07412.png,CAFOs,0
samples/train_images/43.77394439_-94.25443239.png,CAFOs,0
samples/train_images/43.52984137_-94.31222354.png,CAFOs,0
samples/train_images/44.91134198_-93.9394045.png,CAFOs,0
samples/train_images/45.87722_-95.62223.png,CAFOs,0
samples/train_images/43.7296701_-94.5197817.png,CAFOs,0
samples/train_images/34.374444_-86.048333.png,CAFOs,0
samples/train_images/45.12120148_-94.97886792.png,CAFOs,0
samples/train_images/34.78368273_-77.98425306.png,CAFOs,0
samples/train_images/46.31002_-95.14151.png,CAFOs,0
samples/train_images/44.84501_-94.29405.png,CAFOs,0
samples/train_images/35.71066595_-79.64050902.png,CAFOs,0
samples/train_images/34.49417171_-78.61043713.png,CAFOs,0
samples/train_images/44.29335588_-95.59520062.png,CAFOs,0
samples/train_images/43.57744592_-96.21367807.png,CAFOs,0
samples/train_images/37.4518123303_-120.92258876.png,CAFOs,0
samples/train_images/40.489573_-86.713297.png,CAFOs,0
samples/train_images/43.64936_-91.52991.png,CAFOs,0
samples/train_images/38.828809820153_-76.0094187393572.png,CAFOs,0
samples/train_images/44.24006_-92.12995.png,CAFOs,0
samples/train_images/34.905047_-85.645539.png,CAFOs,0
samples/train_images/44.02638979_-92.67730635.png,CAFOs,0
samples/train_images/41.064728_-87.31498.png,CAFOs,0
samples/train_images/37.047782203_-89.573081882.png,CAFOs,0
samples/train_images/43.96171041_-93.3443252.png,CAFOs,0
samples/train_images/44.02375111_-93.90816704.png,CAFOs,0
samples/train_images/43.82685_-94.55673.png,CAFOs,0
samples/train_images/47.80663757_-96.96070724.png,CAFOs,0
samples/train_images/43.52973712_-93.94955519.png,CAFOs,0
samples/train_images/38.376465_-86.73721.png,CAFOs,0
samples/train_images/45.2859_-94.78183.png,CAFOs,0
samples/train_images/37.0245461487_-120.254538026.png,CAFOs,0
samples/train_images/34.91926286_-78.51965026.png,CAFOs,0
samples/train_images/45.5508_-94.85799.png,CAFOs,0
samples/train_images/46.10682646_-95.11218802.png,CAFOs,0
samples/train_images/44.122018_-95.635443.png,CAFOs,0
samples/train_images/45.66136898_-94.40110793.png,CAFOs,0
samples/train_images/44.0643301_-93.18696019.png,CAFOs,0
samples/train_images/44.13396938_-96.08303017.png,CAFOs,0
samples/train_images/45.15310424_-95.20356818.png,CAFOs,0
samples/train_images/45.9040651_-94.56003639.png,CAFOs,0
samples/train_images/36.29205738_-80.58610035.png,CAFOs,0
samples/train_images/37.107920003_-120.390503248.png,CAFOs,0
samples/train_images/44.88629636_-94.30793764.png,CAFOs,0
samples/train_images/35.46196886_-80.18238007.png,CAFOs,0
samples/train_images/43.73926_-96.25043.png,CAFOs,0
samples/train_images/44.35158_-94.60665.png,CAFOs,0
samples/train_images/43.70457439_-96.34299755.png,CAFOs,0
samples/train_images/43.75193702_-95.83960823.png,CAFOs,0
samples/train_images/43.88496415_-95.10187157.png,CAFOs,0
samples/train_images/31.68917_-86.6443.png,CAFOs,0
samples/train_images/43.92402545_-93.18735398.png,CAFOs,0
samples/train_images/45.79727_-95.20385.png,CAFOs,0
samples/train_images/36.00286919_-81.15126059.png,CAFOs,0
samples/train_images/46.5906_-95.362.png,CAFOs,0
samples/train_images/37.4879620004_-120.705252.png,CAFOs,0
samples/train_images/43.56280137_-92.03358886.png,CAFOs,0
samples/train_images/43.86176529_-93.53003709.png,CAFOs,0
samples/train_images/35.45787697_-81.63414029.png,CAFOs,0
samples/train_images/44.16859211_-96.20516401.png,CAFOs,0
samples/train_images/34.283056_-85.627222.png,CAFOs,0
samples/train_images/46.690142_-95.690284.png,CAFOs,0
samples/train_images/36.191581355_-119.830301475.png,CAFOs,0
samples/train_images/45.74974_-94.0366.png,CAFOs,0
samples/train_images/45.854997_-94.57479.png,CAFOs,0
samples/train_images/35.15586697_-77.89070395.png,CAFOs,0
samples/train_images/37.2766062045_-120.982616641.png,CAFOs,0
samples/train_images/48.12056963_-96.09474955.png,CAFOs,0
samples/train_images/44.64979_-96.1529.png,CAFOs,0
samples/train_images/43.55913804_-94.38850442.png,CAFOs,0
samples/train_images/46.53096259_-94.60084175.png,CAFOs,0
samples/train_images/45.16587519_-95.328979.png,CAFOs,0
samples/train_images/46.13319064_-94.01216718.png,CAFOs,0
samples/train_images/40.660516_-85.079011.png,CAFOs,0
samples/train_images/40.249836_-85.204393.png,CAFOs,0
samples/train_images/45.3047451_-96.26329658.png,CAFOs,0
samples/train_images/46.2951_-95.06999.png,CAFOs,0
samples/train_images/44.11023141_-93.51003489.png,CAFOs,0
samples/train_images/36.4133294444_-119.293924872.png,CAFOs,0
samples/train_images/45.49575_-94.51558.png,CAFOs,0
samples/train_images/45.83984_-95.43703.png,CAFOs,0
samples/train_images/39.377272_-85.112742.png,CAFOs,0
samples/train_images/40.661483_-84.923607.png,CAFOs,0
samples/train_images/34.93533371_-79.72884399.png,CAFOs,0
samples/train_images/43.50514621_-94.35929707.png,CAFOs,0
samples/train_images/42.827663_-88.749391.png,CAFOs,0
samples/train_images/44.11417199_-95.16060116.png,CAFOs,0
samples/train_images/44.00594269_-91.83894333.png,CAFOs,0
samples/train_images/36.0328559253_-119.304381573.png,CAFOs,0
samples/train_images/38.584022999_-93.020448614.png,CAFOs,0
samples/train_images/44.36927991_-92.55773043.png,CAFOs,0
samples/train_images/34.85609798_-80.66249257.png,CAFOs,0
samples/train_images/40.931199_-85.987338.png,CAFOs,0
samples/train_images/34.31582_-87.67597.png,CAFOs,0
samples/train_images/45.73655551_-94.99980669.png,CAFOs,0
samples/train_images/43.86260821_-96.3285594.png,CAFOs,0
samples/train_images/43.86720445_-93.80419728.png,CAFOs,0
samples/train_images/42.886101_-85.152875.png,CAFOs,0
samples/train_images/43.61072_-96.1716.png,CAFOs,0
samples/train_images/44.44928872_-94.17007787.png,CAFOs,0
samples/train_images/38.1777891_-75.6011484.png,CAFOs,0
samples/train_images/35.20961688_-79.12871334.png,CAFOs,0
samples/train_images/43.58794_-95.84749.png,CAFOs,0
samples/train_images/46.8487681_-96.06850449.png,CAFOs,0
samples/train_images/43.83355_-95.62014.png,CAFOs,0
samples/train_images/43.84773_-96.14152.png,CAFOs,0
samples/train_images/44.81489043_-94.05596758.png,CAFOs,0
samples/train_images/43.96140804_-94.967001.png,CAFOs,0
samples/train_images/43.60427468_-94.16919585.png,CAFOs,0
samples/train_images/35.27967314_-80.02642945.png,CAFOs,0
samples/train_images/43.86475485_-94.879356525.png,CAFOs,0
samples/train_images/36.1788947_-80.92180722.png,CAFOs,0
samples/train_images/43.83227242_-92.25576027.png,CAFOs,0
samples/train_images/36.4953194997_-119.694143306.png,CAFOs,0
samples/train_images/35.9899460039_-119.305104926.png,CAFOs,0
samples/train_images/43.70802127_-92.34753042.png,CAFOs,0
samples/train_images/36.2416208651_-119.165108441.png,CAFOs,0
samples/train_images/43.6075102_-96.29020895.png,CAFOs,0
samples/train_images/44.63103419_-92.84944723.png,CAFOs,0
samples/train_images/44.07651144_-92.69192979.png,CAFOs,0
samples/train_images/36.1912863937_-119.35451218.png,CAFOs,0
samples/train_images/37.476888043_-120.894061207.png,CAFOs,0
samples/train_images/44.03153518_-94.63667601.png,CAFOs,0
samples/train_images/45.04688_-94.34613.png,CAFOs,0
samples/train_images/40.576166_-86.530307.png,CAFOs,0
samples/train_images/44.126502_-96.204486.png,CAFOs,0
samples/train_images/37.4630507582_-121.015679856.png,CAFOs,0
samples/train_images/34.86857474_-79.54462576.png,CAFOs,0
samples/train_images/36.11295158_-77.66719646.png,CAFOs,0
samples/train_images/45.5275_-94.68299.png,CAFOs,0
samples/train_images/43.98978807_-93.29504248.png,CAFOs,0
samples/train_images/43.92182043_-96.36797915.png,CAFOs,0
samples/train_images/37.6502769801_-121.120183272.png,CAFOs,0
